"District","State","YearCode","District.Code","State.Code","Amount.of.Hydrogencarbonate","district_year_id","SDP","Ginni.Index","sdp2","sdp3","MarginOfVictory","percentagePoverty","HDI","literacyRate"
"Anantapur","Andhra Pradesh",2015,502,28,576.692307692308,"502_2015",446997,0.27,199806318009,89312824731068976,"5.1%","9.2",0.631,"67"
"Anantapur","Andhra Pradesh",2018,502,28,475.666666666667,"502_2018",558862,0.27,312326735044,174547543800159936,"5.1%","9.2",0.644,"67"
"Anantapur","Andhra Pradesh",2013,502,28,363.064516129032,"502_2013",360239,0.27,129772137121,46748984904331920,"7.8%","9.2",0.608,"67.70%"
"Anantapur","Andhra Pradesh",2009,502,28,398.772727272727,"502_2009",174401,0.27,30415708801,5304530030603201,"7.8%","21.1",0.563,"67.70%"
"Anantnag","Jammu And Kashmir",2003,1,1,366,"1_2003",15673,0.17,245642929,3849961626217,"11.70%","3.5",0.558,"55.5"
"Anantnag","Jammu And Kashmir",2014,1,1,122,"1_2014",67154,0.17,4509659716,302841688568264,"17.4%","10.4",0.673,"67.2"
"Anantnag","Jammu And Kashmir",2013,1,1,366,"1_2013",70536,0.17,4975327296,350939686150656,"1.6%","10.4",0.666,"68.70%"
"Anantnag","Jammu And Kashmir",2015,1,1,189,"1_2015",80602,0.17,6496682404,523645595127208,"17.4%","10.4",0.677,"67.2"
"Anantnag","Jammu And Kashmir",2012,1,1,268,"1_2012",67316,0.17,4531443856,305038674610496,"1.6%","10.4",0.663,"68.70%"
"Anantnag","Jammu And Kashmir",2016,1,1,165,"1_2016",82636,0.17,6828708496,564297155275456,"17.4%","10.4",0.682,"67.2"
"Araria","Bihar",2005,188,10,131.5,"188_2005",68419,0.23,4681159561,320280256004059,"4.30%","54.4",0.465,"47"
"Araria","Bihar",2007,188,10,141.75,"188_2007",84415,0.23,7125892225,601532192173375,"4.30%","54.4",0.483,"47"
"Araria","Bihar",2013,188,10,118.95,"188_2013",246915,0.23,60967017225,15053671058110876,"3.1%","33.7",0.538,"63.80%"
"Araria","Bihar",2012,188,10,220,"188_2012",236933,0.23,56137246489,13300766222378236,"3.1%","33.7",0.531,"63.80%"
"Araria","Bihar",2016,188,10,199.808888888889,"188_2016",289265,0.23,83674240225,24204029098684624,"15.0%","33.7",0.568,"61.8"
"Araria","Bihar",2004,188,10,153,"188_2004",70167,0.23,4923407889,345460761347463,"4.30%","54.4",0.457,"47"
"Araria","Bihar",2011,188,10,124.033333333333,"188_2011",228497,0.23,52210879009,11930029220919474,"3.1%","33.7",0.521,"63.80%"
"Araria","Bihar",2008,188,10,128.5,"188_2008",97284,0.23,9464176656,920712961802304,"4.30%","54.4",0.492,"47"
"Aurangabad","Bihar",2012,469,10,272,"469_2012",236933,0.28,56137246489,13300766222378236,"5.5%","33.7",0.531,"63.80%"
"Aurangabad","Bihar",2000,469,10,223,"469_2000",53656,0.28,2878966336,154473817724416,"10.30%","42.6",0.43,"47"
"Aurangabad","Bihar",2005,469,10,301.02,"469_2005",68419,0.28,4681159561,320280256004059,"1.00%","54.4",0.465,"47"
"Aurangabad","Bihar",2016,469,10,360.703448275862,"469_2016",289265,0.28,83674240225,24204029098684624,"16.5%","33.7",0.568,"61.8"
"Aurangabad","Bihar",2009,469,10,250,"469_2009",101938,0.28,10391355844,1059274032025672,"5.5%","53.5",0.498,"63.80%"
"Aurangabad","Bihar",2004,469,10,340,"469_2004",70167,0.28,4923407889,345460761347463,"1.00%","54.4",0.457,"47"
"Aurangabad","Bihar",2007,469,10,153,"469_2007",84415,0.28,7125892225,601532192173375,"1.00%","54.4",0.483,"47"
"Aurangabad","Bihar",2011,469,10,319.5,"469_2011",228497,0.28,52210879009,11930029220919474,"5.5%","33.7",0.521,"63.80%"
"Aurangabad","Bihar",2013,469,10,282.125,"469_2013",246915,0.28,60967017225,15053671058110876,"5.5%","33.7",0.538,"63.80%"
"Aurangabad","Bihar",2008,469,10,293,"469_2008",97284,0.28,9464176656,920712961802304,"1.00%","54.4",0.492,"47"
"Aurangabad","Bihar",2010,469,10,319.5,"469_2010",117503,0.28,13806955009,1622358634422527,"5.5%","53.5",0.508,"63.80%"
"Azamgarh","Uttar Pradesh",2001,123,9,340.5,"123_2001",162926,0.27,26544881476,4324851359358776,"4.10%","31.2",0.461,"56.3"
"Azamgarh","Uttar Pradesh",2004,123,9,362.333333333333,"123_2004",231029,0.27,53374398841,12331033989837390,"1.00%","40.9",0.489,"56.3"
"Azamgarh","Uttar Pradesh",2005,123,9,346.0625,"123_2005",244514,0.27,59787096196,14618782039268744,"1.00%","40.9",0.498,"56.3"
"Azamgarh","Uttar Pradesh",2000,123,9,440,"123_2000",160015,0.27,25604800225,4097152108003375,"4.10%","31.2",0.456,"56.3"
"Azamgarh","Uttar Pradesh",2018,123,9,345.421375,"123_2018",949184,0.27,900950265856,855167577146261504,"6.6%","29.4",0.6,"67.7"
"Azamgarh","Uttar Pradesh",2016,123,9,317.111111111111,"123_2016",888453,0.27,789348733209,701299250065735680,"6.6%","29.4",0.588,"67.7"
"Baghpat","Uttar Pradesh",2018,124,9,324.52,"124_2018",949184,0.28,900950265856,855167577146261504,"20.9%","29.4",0.6,"67.7"
"Baghpat","Uttar Pradesh",2001,124,9,336.6,"124_2001",162926,0.28,26544881476,4324851359358776,"20.50%","31.2",0.461,"56.3"
"Baghpat","Uttar Pradesh",2005,124,9,266.666666666667,"124_2005",244514,0.28,59787096196,14618782039268744,"33.60%","40.9",0.498,"56.3"
"Baghpat","Uttar Pradesh",2004,124,9,299,"124_2004",231029,0.28,53374398841,12331033989837390,"33.60%","40.9",0.489,"56.3"
"Baghpat","Uttar Pradesh",2016,124,9,301,"124_2016",888453,0.28,789348733209,701299250065735680,"20.9%","29.4",0.588,"67.7"
"Bahraich","Uttar Pradesh",2016,125,9,322.25,"125_2016",888453,0.24,789348733209,701299250065735680,"10.2%","29.4",0.588,"67.7"
"Bahraich","Uttar Pradesh",2018,125,9,247.05,"125_2018",949184,0.24,900950265856,855167577146261504,"10.2%","29.4",0.6,"67.7"
"Bahraich","Uttar Pradesh",2000,125,9,309.181818181818,"125_2000",160015,0.24,25604800225,4097152108003375,"1.00%","31.2",0.456,"56.3"
"Balaghat","Madhya Pradesh",2009,392,23,228.897435897436,"392_2009",147933,0.27,21884172489,3237391288815237,"5.4%","36.7",0.522,"70.60%"
"Balaghat","Madhya Pradesh",2013,392,23,226.798441176471,"392_2013",322598,0.27,104069469604,33572602755311192,"5.4%","31.7",0.56,"70.60%"
"Balaghat","Madhya Pradesh",2005,392,23,148.4,"392_2005",104975,0.27,11019750625,1156798321859375,"14.50%","48.6",0.495,"63.7"
"Balaghat","Madhya Pradesh",2011,392,23,215.621621621622,"392_2011",282371,0.27,79733381641,22514394707350812,"5.4%","31.7",0.543,"70.60%"
"Balaghat","Madhya Pradesh",2014,392,23,228.813953488372,"392_2014",339247,0.27,115088527009,39043437522222224,"8.6%","31.7",0.574,"69.3"
"Balaghat","Madhya Pradesh",2002,392,23,218.939393939394,"392_2002",67795,0.27,4596162025,311596804484875,"3.50%","37.4",0.464,"63.7"
"Balaghat","Madhya Pradesh",2000,392,23,299,"392_2000",66750,0.27,4455562500,297408796875000,"3.50%","37.4",0.453,"63.7"
"Balaghat","Madhya Pradesh",2004,392,23,228,"392_2004",99940,0.27,9988003600,998201079784000,"14.50%","48.6",0.486,"63.7"
"Balaghat","Madhya Pradesh",2010,392,23,193.212121212121,"392_2010",155701,0.27,24242801401,3774628420937101,"5.4%","36.7",0.531,"70.60%"
"Balaghat","Madhya Pradesh",2018,392,23,244.585365853659,"392_2018",482361,0.27,232672134321,112231963383211888,"8.6%","31.7",0.606,"69.3"
"Balaghat","Madhya Pradesh",2016,392,23,223.272727272727,"392_2016",419465,0.27,175950886225,73805238490369632,"8.6%","31.7",0.597,"69.3"
"Balaghat","Madhya Pradesh",2006,392,23,143.888888888889,"392_2006",114545,0.27,13120557025,1502894204428625,"14.50%","48.6",0.505,"63.7"
"Balaghat","Madhya Pradesh",2017,392,23,260.5,"392_2017",441956,0.27,195325105936,86325102519050816,"8.6%","31.7",0.603,"69.3"
"Balaghat","Madhya Pradesh",2008,392,23,224.4,"392_2008",135124,0.27,18258495376,2467160929186624,"14.50%","48.6",0.518,"63.7"
"Balaghat","Madhya Pradesh",2001,392,23,213.961538461538,"392_2001",71525,0.27,5115825625,365909427828125,"3.50%","37.4",0.457,"63.7"
"Balaghat","Madhya Pradesh",2015,392,23,171.95,"392_2015",370716,0.27,137430352656,50947630615221696,"8.6%","31.7",0.585,"69.3"
"Balaghat","Madhya Pradesh",2007,392,23,221.371428571429,"392_2007",119958,0.27,14389921764,1726186234965912,"14.50%","48.6",0.513,"63.7"
"Balaghat","Madhya Pradesh",2012,392,23,264.717948717949,"392_2012",306853,0.27,94158763609,28892899089712476,"5.4%","31.7",0.551,"70.60%"
"Ballia","Uttar Pradesh",2005,126,9,306.181818181818,"126_2005",244514,0.27,59787096196,14618782039268744,"13.10%","40.9",0.498,"56.3"
"Ballia","Uttar Pradesh",2001,126,9,351.333333333333,"126_2001",162926,0.27,26544881476,4324851359358776,"9.00%","31.2",0.461,"56.3"
"Ballia","Uttar Pradesh",2016,126,9,286.833333333333,"126_2016",888453,0.27,789348733209,701299250065735680,"14.8%","29.4",0.588,"67.7"
"Ballia","Uttar Pradesh",2004,126,9,335.6,"126_2004",231029,0.27,53374398841,12331033989837390,"13.10%","40.9",0.489,"56.3"
"Ballia","Uttar Pradesh",2018,126,9,361.933333333333,"126_2018",949184,0.27,900950265856,855167577146261504,"14.8%","29.4",0.6,"67.7"
"Balrampur","Uttar Pradesh",2005,649,9,249.285714285714,"649_2005",244514,0.2,59787096196,14618782039268744,"7.50%","40.9",0.498,"56.3"
"Balrampur","Uttar Pradesh",2000,649,9,419.7,"649_2000",160015,0.2,25604800225,4097152108003375,"3.00%","31.2",0.456,"56.3"
"Banda","Uttar Pradesh",2005,128,9,363.222222222222,"128_2005",244514,0.22,59787096196,14618782039268744,"10.70%","40.9",0.498,"56.3"
"Banda","Uttar Pradesh",2000,128,9,299.375,"128_2000",160015,0.22,25604800225,4097152108003375,"4.90%","31.2",0.456,"56.3"
"Banda","Uttar Pradesh",2004,128,9,525.222222222222,"128_2004",231029,0.22,53374398841,12331033989837390,"10.70%","40.9",0.489,"56.3"
"Banda","Uttar Pradesh",2016,128,9,289,"128_2016",888453,0.22,789348733209,701299250065735680,"13.5%","29.4",0.588,"67.7"
"Banda","Uttar Pradesh",2018,128,9,410.6825,"128_2018",949184,0.22,900950265856,855167577146261504,"13.5%","29.4",0.6,"67.7"
"Bangalore Rural","Karnataka",2018,526,29,341.6,"526_2018",974815,0.29,950264284225,926331878226793344,"15.9%","20.9",0.68,"75.4"
"Bangalore Rural","Karnataka",2009,526,29,120.75,"526_2009",218363,0.29,47682399769,10412071860758146,"11.8%","23.6",0.59,"75.60%"
"Bangalore Rural","Karnataka",2016,526,29,151.193333333333,"526_2016",851394,0.29,724871743236,617151452960670976,"15.9%","20.9",0.676,"75.4"
"Bangalore Rural","Karnataka",2010,526,29,220,"526_2010",240817,0.29,57992827489,13965658737418512,"11.8%","23.6",0.599,"75.60%"
"Bangalore Rural","Karnataka",2013,526,29,196.818181818182,"526_2013",646787,0.29,418333423369,270572619900565408,"11.8%","20.9",0.633,"75.60%"
"Banka","Bihar",2007,190,10,552.666666666667,"190_2007",84415,0.19,7125892225,601532192173375,"0.70%","54.4",0.483,"47"
"Banka","Bihar",2005,190,10,167.833333333333,"190_2005",68419,0.19,4681159561,320280256004059,"0.70%","54.4",0.465,"47"
"Banka","Bihar",2008,190,10,176,"190_2008",97284,0.19,9464176656,920712961802304,"0.70%","54.4",0.492,"47"
"Banka","Bihar",2011,190,10,305,"190_2011",228497,0.19,52210879009,11930029220919474,"4.4%","33.7",0.521,"63.80%"
"Banka","Bihar",2012,190,10,262.75,"190_2012",236933,0.19,56137246489,13300766222378236,"4.4%","33.7",0.531,"63.80%"
"Banka","Bihar",2013,190,10,324.777777777778,"190_2013",246915,0.19,60967017225,15053671058110876,"4.4%","33.7",0.538,"63.80%"
"Banka","Bihar",2016,190,10,203.99,"190_2016",289265,0.19,83674240225,24204029098684624,"1.1%","33.7",0.568,"61.8"
"Banka","Bihar",2010,190,10,321.222222222222,"190_2010",117503,0.19,13806955009,1622358634422527,"4.4%","53.5",0.508,"63.80%"
"Banka","Bihar",2009,190,10,210.5,"190_2009",101938,0.19,10391355844,1059274032025672,"4.4%","53.5",0.498,"63.80%"
"Bankura","West Bengal",2016,305,19,314.459459459459,"305_2016",584911,0.25,342120877921,200110264825650016,"8.0%","20.0",0.634,"76.3"
"Bankura","West Bengal",2001,305,19,139.774193548387,"305_2001",139057,0.25,19336849249,2688924246018193,"14.40%","27",0.503,"68.6"
"Bankura","West Bengal",2015,305,19,181.25,"305_2015",546988,0.25,299195872144,163656551712302272,"8.0%","20.0",0.622,"76.3"
"Bankura","West Bengal",2018,305,19,205.937,"305_2018",659288,0.25,434660666944,286566561788175872,"8.0%","20.0",0.637,"76.3"
"Bankura","West Bengal",2007,305,19,215.227272727273,"305_2007",234798,0.25,55130100804,12944437408577592,"33.30%","34.3",0.549,"68.6"
"Bankura","West Bengal",2004,305,19,151.460714285714,"305_2004",190029,0.25,36111020841,6862141179394389,"33.30%","34.3",0.527,"68.6"
"Bankura","West Bengal",2013,305,19,196.105263157895,"305_2013",503952,0.25,253967618304,127987489179537408,"10.9%","20.0",0.596,"77.10%"
"Bankura","West Bengal",2010,305,19,148.777777777778,"305_2010",279191,0.25,77947614481,21762272434564872,"10.9%","26.7",0.567,"77.10%"
"Bankura","West Bengal",2017,305,19,182.567901234568,"305_2017",623787,0.25,389110221369,242721897657104416,"8.0%","20.0",0.637,"76.3"
"Bankura","West Bengal",2002,305,19,133.64406779661,"305_2002",143931,0.25,20716132761,2981693704423491,"14.40%","27",0.508,"68.6"
"Bankura","West Bengal",2009,305,19,189.62,"305_2009",263230,0.25,69290032900,18239215360267000,"10.9%","26.7",0.558,"77.10%"
"Bankura","West Bengal",2012,305,19,70.9615384615385,"305_2012",492901,0.25,242951395801,119750985941708704,"10.9%","20.0",0.586,"77.10%"
"Bankura","West Bengal",2000,305,19,158.131578947368,"305_2000",129691,0.25,16819755481,2181370908086371,"14.40%","27",0.5,"68.6"
"Bankura","West Bengal",2005,305,19,150.305084745763,"305_2005",201994,0.25,40801576036,8241673549815784,"33.30%","34.3",0.534,"68.6"
"Bankura","West Bengal",2011,305,19,123.782608695652,"305_2011",473205,0.25,223922972025,105961469977090128,"10.9%","20.0",0.578,"77.10%"
"Banswara","Rajasthan",2004,88,8,337.35,"88_2004",112636,0.27,12686868496,1428998119915456,"3.30%","34.4",0.496,"60.1"
"Banswara","Rajasthan",2018,88,8,281.190476190476,"88_2018",568102,0.27,322739882404,183349172673477216,"7.8%","14.7",0.643,"66.1"
"Banswara","Rajasthan",2009,88,8,207,"88_2009",161159,0.27,25972223281,4185657531742679,"25.9%","24.8",0.533,"67.10%"
"Banswara","Rajasthan",2008,88,8,346.5,"88_2008",152284,0.27,23190416656,3531529410042304,"3.30%","34.4",0.529,"60.1"
"Banswara","Rajasthan",2011,88,8,302.5,"88_2011",395331,0.27,156286599561,61784937691049688,"25.9%","14.7",0.555,"67.10%"
"Banswara","Rajasthan",2016,88,8,351.142857142857,"88_2016",529650,0.27,280529122500,148582249732124992,"7.8%","14.7",0.622,"66.1"
"Banswara","Rajasthan",2002,88,8,360.266666666667,"88_2002",70333,0.27,4946730889,347918423616037,"17.70%","15.3",0.474,"60.1"
"Banswara","Rajasthan",2000,88,8,238.153846153846,"88_2000",71764,0.27,5150071696,369589745191744,"17.70%","15.3",0.463,"60.1"
"Banswara","Rajasthan",2015,88,8,339.583333333333,"88_2015",501922,0.27,251925694084,126447048226029440,"7.8%","14.7",0.606,"66.1"
"Banswara","Rajasthan",2001,88,8,209.142857142857,"88_2001",79936,0.27,6389764096,510772182777856,"17.70%","15.3",0.467,"60.1"
"Banswara","Rajasthan",2006,88,8,305.583333333333,"88_2006",134350,0.27,18049922500,2425007087875000,"3.30%","34.4",0.514,"60.1"
"Banswara","Rajasthan",2012,88,8,345.846153846154,"88_2012",409802,0.27,167937679204,68821196813157608,"25.9%","14.7",0.563,"67.10%"
"Banswara","Rajasthan",2010,88,8,317.3,"88_2010",185366,0.27,34360553956,6369278444607896,"25.9%","24.8",0.542,"67.10%"
"Banswara","Rajasthan",2013,88,8,323.461538461538,"88_2013",434292,0.27,188609541264,81911614894625088,"25.9%","14.7",0.576,"67.10%"
"Banswara","Rajasthan",2017,88,8,348.764705882353,"88_2017",557618,0.27,310937833924,173384533077033024,"7.8%","14.7",0.634,"66.1"
"Banswara","Rajasthan",2007,88,8,405.923076923077,"88_2007",140471,0.27,19732101841,2771788077707111,"3.30%","34.4",0.522,"60.1"
"Banswara","Rajasthan",2014,88,8,356.230769230769,"88_2014",465408,0.27,216604606464,100809516685197312,"7.8%","14.7",0.592,"66.1"
"Banswara","Rajasthan",2005,88,8,333.5,"88_2005",120202,0.27,14448520804,1736741097682408,"3.30%","34.4",0.505,"60.1"
"Barabanki","Uttar Pradesh",2018,129,9,334.683428571429,"129_2018",949184,0.19,900950265856,855167577146261504,"22.6%","29.4",0.6,"67.7"
"Barabanki","Uttar Pradesh",2016,129,9,362,"129_2016",888453,0.19,789348733209,701299250065735680,"22.6%","29.4",0.588,"67.7"
"Baramulla","Jammu And Kashmir",2013,3,1,272.555555555556,"3_2013",70536,0.2,4975327296,350939686150656,"14.7%","10.4",0.666,"68.70%"
"Baramulla","Jammu And Kashmir",2016,3,1,224.571428571429,"3_2016",82636,0.2,6828708496,564297155275456,"6.3%","10.4",0.682,"67.2"
"Baramulla","Jammu And Kashmir",2015,3,1,153.5,"3_2015",80602,0.2,6496682404,523645595127208,"6.3%","10.4",0.677,"67.2"
"Baramulla","Jammu And Kashmir",2014,3,1,267.3,"3_2014",67154,0.2,4509659716,302841688568264,"6.3%","10.4",0.673,"67.2"
"Baramulla","Jammu And Kashmir",2012,3,1,196.75,"3_2012",67316,0.2,4531443856,305038674610496,"14.7%","10.4",0.663,"68.70%"
"Bareilly","Uttar Pradesh",2000,130,9,238.666666666667,"130_2000",160015,0.27,25604800225,4097152108003375,"20.30%","31.2",0.456,"56.3"
"Bareilly","Uttar Pradesh",2018,130,9,120.5,"130_2018",949184,0.27,900950265856,855167577146261504,"23.6%","29.4",0.6,"67.7"
"Bareilly","Uttar Pradesh",2016,130,9,256.1,"130_2016",888453,0.27,789348733209,701299250065735680,"23.6%","29.4",0.588,"67.7"
"Bareilly","Uttar Pradesh",2005,130,9,312.4,"130_2005",244514,0.27,59787096196,14618782039268744,"7.20%","40.9",0.498,"56.3"
"Bargarh","Odisha",2018,347,21,229.529411764706,"347_2018",338339,0.24,114473278921,38730774716852216,"1.0%","32.6",0.607,"72.9"
"Bargarh","Odisha",2012,347,21,163.954545454545,"347_2012",216301,0.24,46786122601,10119885104718902,"10.7%","32.6",0.552,"73.50%"
"Bargarh","Odisha",2015,347,21,209.623376623377,"347_2015",253192,0.24,64106188864,16231174170853888,"1.0%","32.6",0.586,"72.9"
"Bargarh","Odisha",2014,347,21,179.753846153846,"347_2014",235931,0.24,55663436761,13132730298459492,"1.0%","32.6",0.575,"72.9"
"Bargarh","Odisha",2017,347,21,222.653333333333,"347_2017",316192,0.24,99977380864,31612048010149888,"1.0%","32.6",0.604,"72.9"
"Bargarh","Odisha",2009,347,21,177.88,"347_2009",93957,0.24,8827917849,829444677338493,"10.7%","37.0",0.519,"73.50%"
"Bargarh","Odisha",2013,347,21,159.315789473684,"347_2013",233122,0.24,54345866884,12669217179731848,"10.7%","32.6",0.562,"73.50%"
"Barmer","Rajasthan",2015,90,8,386.133333333333,"90_2015",501922,0.25,251925694084,126447048226029440,"7.2%","14.7",0.606,"66.1"
"Barmer","Rajasthan",2005,90,8,366.969696969697,"90_2005",120202,0.25,14448520804,1736741097682408,"26.00%","34.4",0.505,"60.1"
"Barmer","Rajasthan",2002,90,8,366.285714285714,"90_2002",70333,0.25,4946730889,347918423616037,"3.80%","15.3",0.474,"60.1"
"Barmer","Rajasthan",2012,90,8,342.096774193548,"90_2012",409802,0.25,167937679204,68821196813157608,"15.1%","14.7",0.563,"67.10%"
"Barmer","Rajasthan",2007,90,8,411.307692307692,"90_2007",140471,0.25,19732101841,2771788077707111,"26.00%","34.4",0.522,"60.1"
"Barmer","Rajasthan",2011,90,8,348.878787878788,"90_2011",395331,0.25,156286599561,61784937691049688,"15.1%","14.7",0.555,"67.10%"
"Barmer","Rajasthan",2016,90,8,409.538461538462,"90_2016",529650,0.25,280529122500,148582249732124992,"7.2%","14.7",0.622,"66.1"
"Barmer","Rajasthan",2000,90,8,352.589743589744,"90_2000",71764,0.25,5150071696,369589745191744,"3.80%","15.3",0.463,"60.1"
"Barmer","Rajasthan",2018,90,8,407.28125,"90_2018",568102,0.25,322739882404,183349172673477216,"7.2%","14.7",0.643,"66.1"
"Barmer","Rajasthan",2017,90,8,408.931034482759,"90_2017",557618,0.25,310937833924,173384533077033024,"7.2%","14.7",0.634,"66.1"
"Barmer","Rajasthan",2006,90,8,282.53125,"90_2006",134350,0.25,18049922500,2425007087875000,"26.00%","34.4",0.514,"60.1"
"Barmer","Rajasthan",2009,90,8,392.774193548387,"90_2009",161159,0.25,25972223281,4185657531742679,"15.1%","24.8",0.533,"67.10%"
"Barmer","Rajasthan",2014,90,8,448.392857142857,"90_2014",465408,0.25,216604606464,100809516685197312,"7.2%","14.7",0.592,"66.1"
"Barmer","Rajasthan",2013,90,8,324.111111111111,"90_2013",434292,0.25,188609541264,81911614894625088,"15.1%","14.7",0.576,"67.10%"
"Barmer","Rajasthan",2004,90,8,310.161290322581,"90_2004",112636,0.25,12686868496,1428998119915456,"26.00%","34.4",0.496,"60.1"
"Barmer","Rajasthan",2010,90,8,354.617021276596,"90_2010",185366,0.25,34360553956,6369278444607896,"15.1%","24.8",0.542,"67.10%"
"Barmer","Rajasthan",2008,90,8,407.578947368421,"90_2008",152284,0.25,23190416656,3531529410042304,"26.00%","34.4",0.529,"60.1"
"Barmer","Rajasthan",2001,90,8,398.714285714286,"90_2001",79936,0.25,6389764096,510772182777856,"3.80%","15.3",0.467,"60.1"
"Barpeta","Assam",2014,280,18,92,"280_2014",146425,0.21,21440280625,3139393090515625,"3.5%","32.0",0.593,"72.2"
"Barpeta","Assam",2012,280,18,393,"280_2012",132518,0.21,17561020324,2327151291295832,"3.4%","32.0",0.58,"73.20%"
"Barpeta","Assam",2005,280,18,231.666666666667,"280_2005",48602,0.21,2362154404,114805428343208,"8.90%","34.4",0.526,"63.3"
