country,state,district,yearcode,dyid,road_sum
India,Tamil Nadu,Ranipet,2014,Ranipet2014,5.08
India,Tamil Nadu,Ranipet,2016,Ranipet2016,18.332
India,Tamil Nadu,Ranipet,2018,Ranipet2018,3.1
India,Madhya Pradesh,Ratlam,2011,Ratlam2011,59.68
India,Madhya Pradesh,Ratlam,2012,Ratlam2012,279.975
India,Madhya Pradesh,Ratlam,2013,Ratlam2013,54.51
India,Madhya Pradesh,Ratlam,2015,Ratlam2015,11.95
India,Madhya Pradesh,Ratlam,2016,Ratlam2016,3.675
India,Madhya Pradesh,Ratlam,2017,Ratlam2017,3.73
India,Madhya Pradesh,Ratlam,2018,Ratlam2018,.
India,Odisha,Rayagada,2011,Rayagada2011,830.04
India,Odisha,Rayagada,2012,Rayagada2012,33.74
India,Odisha,Rayagada,2013,Rayagada2013,.
India,Odisha,Rayagada,2016,Rayagada2016,680.17
India,Odisha,Rayagada,2017,Rayagada2017,182.6
India,Odisha,Rayagada,2018,Rayagada2018,47.06
India,Jammu And Kashmir,Reasi,2011,Reasi2011,155.165
India,Jammu And Kashmir,Reasi,2012,Reasi2012,74
India,Jammu And Kashmir,Reasi,2016,Reasi2016,211.74
India,Jammu And Kashmir,Reasi,2017,Reasi2017,222.85
India,Jammu And Kashmir,Reasi,2018,Reasi2018,506.66
India,Madhya Pradesh,Rewa,2012,Rewa2012,286.72
India,Madhya Pradesh,Rewa,2013,Rewa2013,50.25
India,Madhya Pradesh,Rewa,2015,Rewa2015,33.4
India,Madhya Pradesh,Rewa,2016,Rewa2016,92.07
India,Madhya Pradesh,Rewa,2017,Rewa2017,41.38
India,Madhya Pradesh,Rewa,2018,Rewa2018,.
India,Meghalaya,Ri Bhoi,2011,Ri Bhoi2011,14.62
India,Meghalaya,Ri Bhoi,2013,Ri Bhoi2013,44.959
India,Meghalaya,Ri Bhoi,2017,Ri Bhoi2017,5
India,Meghalaya,Ri Bhoi,2018,Ri Bhoi2018,97.48399
India,Bihar,Rohtas,2011,Rohtas2011,321.987
India,Bihar,Rohtas,2013,Rohtas2013,498.802
India,Bihar,Rohtas,2016,Rohtas2016,34.53
India,Bihar,Rohtas,2017,Rohtas2017,6.315
India,Bihar,Rohtas,2018,Rohtas2018,.
India,Bihar,Rohtas,2020,Rohtas2020,.
India,Uttarakhand,Rudra Prayag,2011,Rudra Prayag2011,3.972
India,Uttarakhand,Rudra Prayag,2012,Rudra Prayag2012,63.1
India,Uttarakhand,Rudra Prayag,2013,Rudra Prayag2013,217.092
India,Uttarakhand,Rudra Prayag,2016,Rudra Prayag2016,118.195
India,Uttarakhand,Rudra Prayag,2017,Rudra Prayag2017,29.5
India,Uttarakhand,Rudra Prayag,2018,Rudra Prayag2018,393.07
India,Uttarakhand,Rudra Prayag,2021,Rudra Prayag2021,110.8
India,Punjab,Rupnagar,2012,Rupnagar2012,17.87
India,Punjab,Rupnagar,2013,Rupnagar2013,19.85
India,Punjab,Rupnagar,2014,Rupnagar2014,2.9
India,Punjab,S.A.S Nagar,2012,S.A.S Nagar2012,3.3
India,Punjab,S.A.S Nagar,2014,S.A.S Nagar2014,1.3
India,Gujarat,Sabar Kantha,2011,Sabar Kantha2011,9.08
India,Gujarat,Sabar Kantha,2012,Sabar Kantha2012,28.18
India,Gujarat,Sabar Kantha,2013,Sabar Kantha2013,91.43
India,Gujarat,Sabar Kantha,2018,Sabar Kantha2018,.
India,Madhya Pradesh,Sagar,2011,Sagar2011,14.5
India,Madhya Pradesh,Sagar,2012,Sagar2012,191.58
India,Madhya Pradesh,Sagar,2013,Sagar2013,78.52299
India,Madhya Pradesh,Sagar,2015,Sagar2015,10.83
India,Madhya Pradesh,Sagar,2016,Sagar2016,284.635
India,Madhya Pradesh,Sagar,2017,Sagar2017,8.8
India,Madhya Pradesh,Sagar,2018,Sagar2018,.
India,Uttar Pradesh,Saharanpur,2012,Saharanpur2012,98.05
India,Bihar,Saharsa,2012,Saharsa2012,13.16
India,Bihar,Saharsa,2013,Saharsa2013,148.957
India,Bihar,Saharsa,2016,Saharsa2016,111.999
India,Bihar,Saharsa,2017,Saharsa2017,.
India,Bihar,Saharsa,2018,Saharsa2018,.
India,Bihar,Saharsa,2020,Saharsa2020,.
India,Jharkhand,Sahebganj,2012,Sahebganj2012,46.05
India,Jharkhand,Sahebganj,2016,Sahebganj2016,170.59
India,Mizoram,Saiha,2013,Saiha2013,.
India,Mizoram,Saiha,2016,Saiha2016,.
India,Mizoram,Saiha,2017,Saiha2017,.
India,Mizoram,Saiha,2018,Saiha2018,.
India,Mizoram,Saitual,2013,Saitual2013,65.22
India,Mizoram,Saitual,2016,Saitual2016,21.75
India,Mizoram,Saitual,2017,Saitual2017,7.18
India,Tamil Nadu,Salem,2012,Salem2012,69.455
India,Tamil Nadu,Salem,2014,Salem2014,34.445
India,Tamil Nadu,Salem,2016,Salem2016,59.963
India,Tamil Nadu,Salem,2018,Salem2018,9.2
India,Bihar,Samastipur,2012,Samastipur2012,47.547
India,Bihar,Samastipur,2013,Samastipur2013,435.067
India,Bihar,Samastipur,2016,Samastipur2016,105.968
India,Bihar,Samastipur,2017,Samastipur2017,48.59
India,Jammu And Kashmir,Samba,2011,Samba2011,33.18
India,Jammu And Kashmir,Samba,2012,Samba2012,4.75
India,Jammu And Kashmir,Samba,2016,Samba2016,57.524
India,Jammu And Kashmir,Samba,2017,Samba2017,3.625
India,Jammu And Kashmir,Samba,2018,Samba2018,75.6
India,Odisha,Sambalpur,2011,Sambalpur2011,233.63
India,Odisha,Sambalpur,2012,Sambalpur2012,67.86
India,Odisha,Sambalpur,2013,Sambalpur2013,181.515
India,Odisha,Sambalpur,2016,Sambalpur2016,189.705
India,Odisha,Sambalpur,2017,Sambalpur2017,196.42
India,Odisha,Sambalpur,2018,Sambalpur2018,62.42
India,Uttar Pradesh,Sambhal,2012,Sambhal2012,46.3
India,Uttar Pradesh,Sambhal,2018,Sambhal2018,9.175
India,Telangana,Sangareddy,2016,Sangareddy2016,.
India,Maharashtra,Sangli,2012,Sangli2012,.
India,Punjab,Sangrur,2012,Sangrur2012,34.96943
India,Punjab,Sangrur,2013,Sangrur2013,73.86
India,Punjab,Sangrur,2014,Sangrur2014,4
India,Uttar Pradesh,Sant Kabeer Nagar,2012,Sant Kabeer Nagar2012,76.2
India,Uttar Pradesh,Sant Kabeer Nagar,2018,Sant Kabeer Nagar2018,12
India,Jharkhand,Saraikela Kharsawan,2012,Saraikela Kharsawan2012,214.073
India,Jharkhand,Saraikela Kharsawan,2013,Saraikela Kharsawan2013,71.245
India,Jharkhand,Saraikela Kharsawan,2016,Saraikela Kharsawan2016,113.25
India,Jharkhand,Saraikela Kharsawan,2017,Saraikela Kharsawan2017,25.651
India,Jharkhand,Saraikela Kharsawan,2018,Saraikela Kharsawan2018,20.908
India,Bihar,Saran,2012,Saran2012,68.958
India,Bihar,Saran,2013,Saran2013,172.201
India,Bihar,Saran,2016,Saran2016,34.274
India,Bihar,Saran,2017,Saran2017,5.72
India,Bihar,Saran,2018,Saran2018,.
India,Maharashtra,Satara,2012,Satara2012,.
India,Madhya Pradesh,Satna,2011,Satna2011,51.48
India,Madhya Pradesh,Satna,2012,Satna2012,187.29
India,Madhya Pradesh,Satna,2013,Satna2013,15.4
India,Madhya Pradesh,Satna,2015,Satna2015,121.495
India,Madhya Pradesh,Satna,2016,Satna2016,35.225
India,Madhya Pradesh,Satna,2017,Satna2017,5.33
India,Madhya Pradesh,Satna,2018,Satna2018,.
India,Rajasthan,Sawai Madhopur,2011,Sawai Madhopur2011,1.8
India,Rajasthan,Sawai Madhopur,2012,Sawai Madhopur2012,83.65
India,Madhya Pradesh,Sehore,2011,Sehore2011,94.45
India,Madhya Pradesh,Sehore,2012,Sehore2012,51.85
India,Madhya Pradesh,Sehore,2015,Sehore2015,142.92
India,Madhya Pradesh,Sehore,2016,Sehore2016,.
India,Madhya Pradesh,Sehore,2018,Sehore2018,.
India,Manipur,Senapati,2012,Senapati2012,.
India,Manipur,Senapati,2013,Senapati2013,24.02
India,Manipur,Senapati,2014,Senapati2014,26.3
India,Manipur,Senapati,2017,Senapati2017,14.5
India,Manipur,Senapati,2018,Senapati2018,10.5
India,Manipur,Senapati,2020,Senapati2020,.
India,Madhya Pradesh,Seoni,2011,Seoni2011,297.8
India,Madhya Pradesh,Seoni,2012,Seoni2012,384.56
India,Madhya Pradesh,Seoni,2013,Seoni2013,74.88
India,Madhya Pradesh,Seoni,2015,Seoni2015,141.32
India,Madhya Pradesh,Seoni,2016,Seoni2016,118.44
India,Madhya Pradesh,Seoni,2017,Seoni2017,28.325
India,Madhya Pradesh,Seoni,2018,Seoni2018,.
India,Tripura,Sepahijala,2011,Sepahijala2011,59.917
India,Tripura,Sepahijala,2013,Sepahijala2013,172.29
India,Tripura,Sepahijala,2017,Sepahijala2017,3.942
India,Mizoram,Serchhip,2013,Serchhip2013,128.23
India,Mizoram,Serchhip,2016,Serchhip2016,24.26
India,Mizoram,Serchhip,2017,Serchhip2017,29.94
India,Mizoram,Serchhip,2018,Serchhip2018,9.85
India,Madhya Pradesh,Shahdol,2011,Shahdol2011,181.17
India,Madhya Pradesh,Shahdol,2013,Shahdol2013,12.3
India,Madhya Pradesh,Shahdol,2015,Shahdol2015,34.9
India,Madhya Pradesh,Shahdol,2016,Shahdol2016,54.38
India,Madhya Pradesh,Shahdol,2017,Shahdol2017,99.64
India,Madhya Pradesh,Shahdol,2018,Shahdol2018,.
India,Punjab,Shahid Bhagat Singh Nagar,2012,Shahid Bhagat Singh Nagar2012,12.16
India,Punjab,Shahid Bhagat Singh Nagar,2013,Shahid Bhagat Singh Nagar2013,2.1
India,Punjab,Shahid Bhagat Singh Nagar,2014,Shahid Bhagat Singh Nagar2014,4.55
India,Uttar Pradesh,Shahjahanpur,2011,Shahjahanpur2011,29.45
India,Uttar Pradesh,Shahjahanpur,2012,Shahjahanpur2012,231.945
India,Uttar Pradesh,Shahjahanpur,2018,Shahjahanpur2018,11.2
India,Madhya Pradesh,Shajapur,2011,Shajapur2011,23.226
India,Madhya Pradesh,Shajapur,2012,Shajapur2012,132.13
India,Madhya Pradesh,Shajapur,2013,Shajapur2013,36.43
India,Madhya Pradesh,Shajapur,2015,Shajapur2015,132.28
India,Madhya Pradesh,Shajapur,2016,Shajapur2016,59.405
India,Madhya Pradesh,Shajapur,2017,Shajapur2017,1.05
India,Madhya Pradesh,Shajapur,2018,Shajapur2018,.
India,Uttar Pradesh,Shamli,2012,Shamli2012,31.12
India,Bihar,Sheikhpura,2012,Sheikhpura2012,83.895
India,Bihar,Sheikhpura,2013,Sheikhpura2013,57.049
India,Bihar,Sheikhpura,2016,Sheikhpura2016,25.653
India,Bihar,Sheikhpura,2017,Sheikhpura2017,0.65
India,Bihar,Sheohar,2012,Sheohar2012,13.33
India,Bihar,Sheohar,2013,Sheohar2013,13.873
India,Bihar,Sheohar,2016,Sheohar2016,29.19
India,Bihar,Sheohar,2020,Sheohar2020,.
India,Madhya Pradesh,Sheopur,2012,Sheopur2012,66.7
India,Madhya Pradesh,Sheopur,2013,Sheopur2013,10.95
India,Madhya Pradesh,Sheopur,2015,Sheopur2015,49.35
India,Madhya Pradesh,Sheopur,2016,Sheopur2016,55.78
India,Madhya Pradesh,Sheopur,2017,Sheopur2017,33.15
India,Madhya Pradesh,Sheopur,2018,Sheopur2018,.
India,Arunachal Pradesh,Shi Yomi,2013,Shi Yomi2013,22.8
India,Arunachal Pradesh,Shi Yomi,2014,Shi Yomi2014,12.8
India,Arunachal Pradesh,Shi Yomi,2018,Shi Yomi2018,135.83
India,Himachal Pradesh,Shimla,2011,Shimla2011,145.74
India,Himachal Pradesh,Shimla,2013,Shimla2013,225.37
India,Himachal Pradesh,Shimla,2014,Shimla2014,136.67
India,Himachal Pradesh,Shimla,2016,Shimla2016,725.771
India,Himachal Pradesh,Shimla,2017,Shimla2017,306.592
India,Himachal Pradesh,Shimla,2018,Shimla2018,156.81
India,Karnataka,Shivamogga,2012,Shivamogga2012,11.48
India,Madhya Pradesh,Shivpuri,2012,Shivpuri2012,106.5
India,Madhya Pradesh,Shivpuri,2013,Shivpuri2013,74.7
India,Madhya Pradesh,Shivpuri,2015,Shivpuri2015,232.618
India,Madhya Pradesh,Shivpuri,2016,Shivpuri2016,3.5
India,Madhya Pradesh,Shivpuri,2017,Shivpuri2017,21.5
India,Madhya Pradesh,Shivpuri,2018,Shivpuri2018,.
India,Jammu And Kashmir,Shopian,2011,Shopian2011,4.3
India,Jammu And Kashmir,Shopian,2016,Shopian2016,36.95
India,Jammu And Kashmir,Shopian,2017,Shopian2017,2.2
India,Jammu And Kashmir,Shopian,2018,Shopian2018,81.96
India,Uttar Pradesh,Shravasti,2012,Shravasti2012,60.8
India,Uttar Pradesh,Shravasti,2018,Shravasti2018,12.1
India,Arunachal Pradesh,Siang,2012,Siang2012,49.85
India,Arunachal Pradesh,Siang,2013,Siang2013,5.94
India,Arunachal Pradesh,Siang,2016,Siang2016,13.2
India,Arunachal Pradesh,Siang,2017,Siang2017,3.92
India,Arunachal Pradesh,Siang,2018,Siang2018,34.58
India,Uttar Pradesh,Siddharth Nagar,2011,Siddharth Nagar2011,40.625
India,Uttar Pradesh,Siddharth Nagar,2012,Siddharth Nagar2012,112.5
India,Uttar Pradesh,Siddharth Nagar,2018,Siddharth Nagar2018,13
India,Telangana,Siddipet,2012,Siddipet2012,15.94
India,Telangana,Siddipet,2016,Siddipet2016,2.35
India,Madhya Pradesh,Sidhi,2011,Sidhi2011,227.17
India,Madhya Pradesh,Sidhi,2012,Sidhi2012,72.475
India,Madhya Pradesh,Sidhi,2015,Sidhi2015,.
India,Madhya Pradesh,Sidhi,2016,Sidhi2016,58.965
India,Madhya Pradesh,Sidhi,2017,Sidhi2017,66.45
India,Madhya Pradesh,Sidhi,2018,Sidhi2018,.
India,Rajasthan,Sikar,2011,Sikar2011,130.47
India,Rajasthan,Sikar,2012,Sikar2012,26.705
India,Rajasthan,Sikar,2013,Sikar2013,63.6
India,Rajasthan,Sikar,2016,Sikar2016,89.605
India,Jharkhand,Simdega,2012,Simdega2012,283.954
India,Jharkhand,Simdega,2013,Simdega2013,.
India,Jharkhand,Simdega,2016,Simdega2016,83.635
India,Jharkhand,Simdega,2017,Simdega2017,118.4
India,Jharkhand,Simdega,2018,Simdega2018,21.98
India,Maharashtra,Sindhudurg,2012,Sindhudurg2012,.
India,Madhya Pradesh,Singrauli,2012,Singrauli2012,174.228
India,Madhya Pradesh,Singrauli,2013,Singrauli2013,123.59
India,Madhya Pradesh,Singrauli,2015,Singrauli2015,110.01
India,Madhya Pradesh,Singrauli,2016,Singrauli2016,91.76
India,Madhya Pradesh,Singrauli,2017,Singrauli2017,168.75
India,Madhya Pradesh,Singrauli,2018,Singrauli2018,.
India,Himachal Pradesh,Sirmaur,2011,Sirmaur2011,31.02
India,Himachal Pradesh,Sirmaur,2013,Sirmaur2013,146.765
India,Himachal Pradesh,Sirmaur,2014,Sirmaur2014,9.75
India,Himachal Pradesh,Sirmaur,2016,Sirmaur2016,193.45
India,Himachal Pradesh,Sirmaur,2017,Sirmaur2017,293.62
India,Himachal Pradesh,Sirmaur,2018,Sirmaur2018,49.62
India,Rajasthan,Sirohi,2011,Sirohi2011,3.4
India,Rajasthan,Sirohi,2012,Sirohi2012,46.8
India,Rajasthan,Sirohi,2013,Sirohi2013,10.5
India,Rajasthan,Sirohi,2016,Sirohi2016,139.8
India,Rajasthan,Sirohi,2017,Sirohi2017,.
India,Bihar,Sitamarhi,2012,Sitamarhi2012,72.75
India,Bihar,Sitamarhi,2013,Sitamarhi2013,336.863
India,Bihar,Sitamarhi,2016,Sitamarhi2016,13.721
India,Bihar,Sitamarhi,2017,Sitamarhi2017,14.445
India,Bihar,Sitamarhi,2018,Sitamarhi2018,2.826
India,Bihar,Sitamarhi,2020,Sitamarhi2020,.
India,Uttar Pradesh,Sitapur,2011,Sitapur2011,47.235
India,Uttar Pradesh,Sitapur,2012,Sitapur2012,304.285
India,Uttar Pradesh,Sitapur,2018,Sitapur2018,13.2
India,Tamil Nadu,Sivaganga,2012,Sivaganga2012,97.444
India,Tamil Nadu,Sivaganga,2016,Sivaganga2016,17.43
India,Tamil Nadu,Sivaganga,2018,Sivaganga2018,30.235
India,Assam,Sivasagar,2012,Sivasagar2012,11.15
India,Assam,Sivasagar,2013,Sivasagar2013,73.59
India,Assam,Sivasagar,2017,Sivasagar2017,192.683
India,Assam,Sivasagar,2018,Sivasagar2018,55.75
India,Bihar,Siwan,2012,Siwan2012,245.96
India,Bihar,Siwan,2013,Siwan2013,304.721
India,Bihar,Siwan,2016,Siwan2016,250.29
India,Bihar,Siwan,2017,Siwan2017,4.2
India,Himachal Pradesh,Solan,2011,Solan2011,53.24
India,Himachal Pradesh,Solan,2013,Solan2013,46.146
India,Himachal Pradesh,Solan,2014,Solan2014,104.883
India,Himachal Pradesh,Solan,2016,Solan2016,275.14
India,Himachal Pradesh,Solan,2017,Solan2017,77.385
India,Himachal Pradesh,Solan,2018,Solan2018,28.46
India,Maharashtra,Solapur,2012,Solapur2012,.
India,Uttar Pradesh,Sonbhadra,2011,Sonbhadra2011,84.94
India,Uttar Pradesh,Sonbhadra,2012,Sonbhadra2012,66.475
India,Uttar Pradesh,Sonbhadra,2018,Sonbhadra2018,5.95
India,Odisha,Sonepur,2011,Sonepur2011,288.98
India,Odisha,Sonepur,2012,Sonepur2012,21.38
India,Odisha,Sonepur,2013,Sonepur2013,245.35
India,Odisha,Sonepur,2016,Sonepur2016,7.55
India,Odisha,Sonepur,2017,Sonepur2017,46.07
India,Odisha,Sonepur,2018,Sonepur2018,4.42
India,Assam,Sonitpur,2012,Sonitpur2012,19.76
India,Assam,Sonitpur,2013,Sonitpur2013,32.332
India,Assam,Sonitpur,2017,Sonitpur2017,162.025
India,Assam,Sonitpur,2018,Sonitpur2018,23.349
India,Andaman And Nicobar Islands,South Andamans,2017,South Andamans2017,7.48
India,Andaman And Nicobar Islands,South Andamans,2018,South Andamans2018,20.149
India,Sikkim,South District,2011,South District2011,116.67
India,Sikkim,South District,2013,South District2013,62.981
India,Sikkim,South District,2014,South District2014,24.37
India,Sikkim,South District,2016,South District2016,146.436
India,Sikkim,South District,2017,South District2017,129.243
India,Sikkim,South District,2020,South District2020,.
India,Sikkim,South District,2021,South District2021,.
India,Meghalaya,South Garo Hills,2013,South Garo Hills2013,2.5
India,Meghalaya,South Garo Hills,2018,South Garo Hills2018,92.838
India,Assam,South Salmara Mancachar,2012,South Salmara Mancachar2012,1.7
India,Assam,South Salmara Mancachar,2017,South Salmara Mancachar2017,19.194
India,Assam,South Salmara Mancachar,2018,South Salmara Mancachar2018,.
India,Tripura,South Tripura,2011,South Tripura2011,52.562
India,Tripura,South Tripura,2013,South Tripura2013,294.913
India,Tripura,South Tripura,2016,South Tripura2016,9.019
India,Meghalaya,South West Garo Hills,2013,South West Garo Hills2013,28.869
India,Meghalaya,South West Garo Hills,2018,South West Garo Hills2018,40.59
India,Meghalaya,South West Khasi Hills,2013,South West Khasi Hills2013,5.55
India,Meghalaya,South West Khasi Hills,2017,South West Khasi Hills2017,31.98
India,Meghalaya,South West Khasi Hills,2018,South West Khasi Hills2018,17.806
India,Andhra Pradesh,Spsr Nellore,2017,Spsr Nellore2017,24.288
India,Punjab,Sri Muktsar Sahib,2012,Sri Muktsar Sahib2012,101.85
India,Punjab,Sri Muktsar Sahib,2013,Sri Muktsar Sahib2013,26.28
India,Punjab,Sri Muktsar Sahib,2014,Sri Muktsar Sahib2014,5.537
India,Andhra Pradesh,Srikakulam,2012,Srikakulam2012,0.8
India,Andhra Pradesh,Srikakulam,2017,Srikakulam2017,.
India,Jammu And Kashmir,Srinagar,2011,Srinagar2011,18.3
India,Jammu And Kashmir,Srinagar,2016,Srinagar2016,3.2
India,Jammu And Kashmir,Srinagar,2018,Srinagar2018,6.64
India,Chhattisgarh,Sukma,2016,Sukma2016,348.45
India,Chhattisgarh,Sukma,2018,Sukma2018,423.585
India,Uttar Pradesh,Sultanpur,2011,Sultanpur2011,18.2
India,Uttar Pradesh,Sultanpur,2012,Sultanpur2012,159.2
India,Uttar Pradesh,Sultanpur,2018,Sultanpur2018,12.85
India,Odisha,Sundargarh,2011,Sundargarh2011,14.37
India,Odisha,Sundargarh,2012,Sundargarh2012,260.23
India,Odisha,Sundargarh,2013,Sundargarh2013,70.93
India,Odisha,Sundargarh,2016,Sundargarh2016,1179.103
India,Odisha,Sundargarh,2017,Sundargarh2017,392.65
India,Odisha,Sundargarh,2018,Sundargarh2018,95.365
India,Bihar,Supaul,2012,Supaul2012,56.404
India,Bihar,Supaul,2013,Supaul2013,168.482
India,Bihar,Supaul,2016,Supaul2016,.
India,Bihar,Supaul,2017,Supaul2017,126.074
India,Bihar,Supaul,2018,Supaul2018,.
India,Bihar,Supaul,2020,Supaul2020,.
India,Chhattisgarh,Surajpur,2013,Surajpur2013,.
India,Chhattisgarh,Surajpur,2016,Surajpur2016,.
India,Gujarat,Surat,2012,Surat2012,2
India,Gujarat,Surat,2013,Surat2013,98.7
India,Gujarat,Surendranagar,2013,Surendranagar2013,55.59
India,Chhattisgarh,Surguja,2013,Surguja2013,8.3
India,Chhattisgarh,Surguja,2016,Surguja2016,6.7
India,Chhattisgarh,Surguja,2018,Surguja2018,.
India,Manipur,Tamenglong,2012,Tamenglong2012,18
India,Manipur,Tamenglong,2013,Tamenglong2013,132.1
India,Manipur,Tamenglong,2014,Tamenglong2014,99.5
India,Manipur,Tamenglong,2017,Tamenglong2017,326.8
India,Manipur,Tamenglong,2018,Tamenglong2018,227.62
India,Manipur,Tamenglong,2020,Tamenglong2020,.
India,Gujarat,Tapi,2013,Tapi2013,280.555
India,Punjab,Tarn Taran,2011,Tarn Taran2011,60.81
India,Punjab,Tarn Taran,2012,Tarn Taran2012,46.33
India,Punjab,Tarn Taran,2013,Tarn Taran2013,34.79
India,Punjab,Tarn Taran,2014,Tarn Taran2014,5.25
India,Arunachal Pradesh,Tawang,2012,Tawang2012,39.2
India,Arunachal Pradesh,Tawang,2016,Tawang2016,5.49
India,Arunachal Pradesh,Tawang,2017,Tawang2017,91.74001
India,Arunachal Pradesh,Tawang,2018,Tawang2018,60.81
India,Uttarakhand,Tehri Garhwal,2012,Tehri Garhwal2012,179.62
India,Uttarakhand,Tehri Garhwal,2013,Tehri Garhwal2013,219.715
India,Uttarakhand,Tehri Garhwal,2016,Tehri Garhwal2016,204.771
India,Uttarakhand,Tehri Garhwal,2017,Tehri Garhwal2017,84.63
India,Uttarakhand,Tehri Garhwal,2018,Tehri Garhwal2018,635.226
India,Uttarakhand,Tehri Garhwal,2021,Tehri Garhwal2021,106.65
India,Manipur,Tengnoupal,2012,Tengnoupal2012,.
India,Manipur,Tengnoupal,2013,Tengnoupal2013,.
India,Manipur,Tengnoupal,2014,Tengnoupal2014,.
India,Manipur,Tengnoupal,2017,Tengnoupal2017,.
India,Manipur,Tengnoupal,2018,Tengnoupal2018,.
India,Tamil Nadu,Tenkasi,2012,Tenkasi2012,63.46363
India,Tamil Nadu,Tenkasi,2016,Tenkasi2016,1.775
India,Tamil Nadu,Tenkasi,2018,Tenkasi2018,4.896
India,Maharashtra,Thane,2012,Thane2012,11.975
India,Tamil Nadu,Thanjavur,2012,Thanjavur2012,61.662
India,Tamil Nadu,Thanjavur,2016,Thanjavur2016,23.601
India,Tamil Nadu,Thanjavur,2018,Thanjavur2018,11.968
India,Tamil Nadu,The Nilgiris,2012,The Nilgiris2012,22.565
India,Tamil Nadu,The Nilgiris,2014,The Nilgiris2014,4.117
India,Tamil Nadu,The Nilgiris,2016,The Nilgiris2016,4.85
India,Tamil Nadu,The Nilgiris,2018,The Nilgiris2018,13.7
India,Tamil Nadu,Theni,2012,Theni2012,10.665
India,Tamil Nadu,Theni,2014,Theni2014,21.345
India,Tamil Nadu,Thiruvallur,2012,Thiruvallur2012,85.523
India,Tamil Nadu,Thiruvallur,2014,Thiruvallur2014,34.438
India,Tamil Nadu,Thiruvallur,2016,Thiruvallur2016,12.3
India,Tamil Nadu,Thiruvallur,2018,Thiruvallur2018,18.065
India,Kerala,Thiruvananthapuram,2013,Thiruvananthapuram2013,59.014
India,Kerala,Thiruvananthapuram,2018,Thiruvananthapuram2018,8.721
India,Tamil Nadu,Thiruvarur,2012,Thiruvarur2012,75.505
India,Tamil Nadu,Thiruvarur,2016,Thiruvarur2016,78.635
India,Tamil Nadu,Thiruvarur,2018,Thiruvarur2018,181.862
India,Manipur,Thoubal,2013,Thoubal2013,43.3
India,Manipur,Thoubal,2014,Thoubal2014,70.7
India,Manipur,Thoubal,2017,Thoubal2017,21.5
India,Manipur,Thoubal,2020,Thoubal2020,.
India,Kerala,Thrissur,2013,Thrissur2013,60.07
India,Madhya Pradesh,Tikamgarh,2011,Tikamgarh2011,33
India,Madhya Pradesh,Tikamgarh,2012,Tikamgarh2012,136.9
India,Madhya Pradesh,Tikamgarh,2015,Tikamgarh2015,80.17
India,Madhya Pradesh,Tikamgarh,2016,Tikamgarh2016,8.2
India,Madhya Pradesh,Tikamgarh,2017,Tikamgarh2017,13.22
India,Madhya Pradesh,Tikamgarh,2018,Tikamgarh2018,.
India,Assam,Tinsukia,2012,Tinsukia2012,36.84
India,Assam,Tinsukia,2013,Tinsukia2013,30.982
India,Assam,Tinsukia,2016,Tinsukia2016,300.87
India,Assam,Tinsukia,2017,Tinsukia2017,475.813
India,Assam,Tinsukia,2018,Tinsukia2018,45.58
India,Arunachal Pradesh,Tirap,2012,Tirap2012,18.85
India,Arunachal Pradesh,Tirap,2013,Tirap2013,.
India,Arunachal Pradesh,Tirap,2016,Tirap2016,19.4
India,Arunachal Pradesh,Tirap,2018,Tirap2018,24.75
India,Tamil Nadu,Tiruchirappalli,2012,Tiruchirappalli2012,84.09
India,Tamil Nadu,Tiruchirappalli,2016,Tiruchirappalli2016,66.185
India,Tamil Nadu,Tiruchirappalli,2018,Tiruchirappalli2018,15.865
India,Tamil Nadu,Tirunelveli,2012,Tirunelveli2012,87.54636
India,Tamil Nadu,Tirunelveli,2016,Tirunelveli2016,8.400001
India,Tamil Nadu,Tirunelveli,2018,Tirunelveli2018,16.568
India,Tamil Nadu,Tirupathur,2012,Tirupathur2012,29.063
India,Tamil Nadu,Tirupathur,2014,Tirupathur2014,7.5
India,Tamil Nadu,Tirupathur,2016,Tirupathur2016,6.678
India,Tamil Nadu,Tiruppur,2012,Tiruppur2012,137.19
India,Tamil Nadu,Tiruppur,2014,Tiruppur2014,15.205
India,Tamil Nadu,Tiruppur,2016,Tiruppur2016,25.16
India,Tamil Nadu,Tiruppur,2018,Tiruppur2018,11.98
India,Tamil Nadu,Tiruvannamalai,2012,Tiruvannamalai2012,59.818
India,Tamil Nadu,Tiruvannamalai,2016,Tiruvannamalai2016,32.729
India,Tamil Nadu,Tiruvannamalai,2018,Tiruvannamalai2018,52.031
India,Rajasthan,Tonk,2012,Tonk2012,26.23
India,Nagaland,Tuensang,2011,Tuensang2011,98.69
India,Nagaland,Tuensang,2018,Tuensang2018,.
India,Karnataka,Tumakuru,2012,Tumakuru2012,14.33
India,Tamil Nadu,Tuticorin,2012,Tuticorin2012,126.135
India,Tamil Nadu,Tuticorin,2014,Tuticorin2014,5.6
India,Tamil Nadu,Tuticorin,2016,Tuticorin2016,25.998
India,Tamil Nadu,Tuticorin,2018,Tuticorin2018,15.555
India,Rajasthan,Udaipur,2011,Udaipur2011,476.295
India,Rajasthan,Udaipur,2012,Udaipur2012,320.195
India,Rajasthan,Udaipur,2013,Udaipur2013,462.595
India,Rajasthan,Udaipur,2016,Udaipur2016,670.32
India,Rajasthan,Udaipur,2017,Udaipur2017,.
